batting_team,bowling_team,venue,toss_winner,toss_decision,team1_win_pct,team2_win_pct,toss_win_match_win,target
Gujarat Titans,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Gujarat Titans,field,0.609375,0.5614035087719298,0,0
Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Mumbai Indians,field,0.4500907441016334,0.5390070921985816,0,1
Mumbai Indians,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Mumbai Indians,field,0.5390070921985816,0.4500907441016334,0,0
Rajasthan Royals,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,field,0.49269311064718163,0.4452690166975881,0,1
Delhi Capitals,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Delhi Capitals,field,0.4452690166975881,0.49269311064718163,0,0
Royal Challengers Bengaluru,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,field,0.6285714285714286,0.5027932960893855,1,0
Kolkata Knight Riders,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Kolkata Knight Riders,field,0.5027932960893855,0.6285714285714286,1,1
Lucknow Super Giants,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,bat,0.512,0.48717948717948717,1,1
Punjab Kings,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,bat,0.48717948717948717,0.512,1,0
Sunrisers Hyderabad,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,bat,0.4500907441016334,0.609375,0,0
Gujarat Titans,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,bat,0.609375,0.4500907441016334,0,1
Delhi Capitals,Chennai Super Kings,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Delhi Capitals,bat,0.4452690166975881,0.5614035087719298,1,1
Chennai Super Kings,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Delhi Capitals,bat,0.5614035087719298,0.4452690166975881,1,0
Mumbai Indians,Rajasthan Royals,"Wankhede Stadium, Mumbai",Rajasthan Royals,field,0.5390070921985816,0.49269311064718163,1,0
Rajasthan Royals,Mumbai Indians,"Wankhede Stadium, Mumbai",Rajasthan Royals,field,0.49269311064718163,0.5390070921985816,1,1
Lucknow Super Giants,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,0.512,0.6285714285714286,0,1
Royal Challengers Bengaluru,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,0.6285714285714286,0.512,0,0
Kolkata Knight Riders,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Kolkata Knight Riders,bat,0.5027932960893855,0.4452690166975881,1,1
Delhi Capitals,Kolkata Knight Riders,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Kolkata Knight Riders,bat,0.4452690166975881,0.5027932960893855,1,0
Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,field,0.609375,0.48717948717948717,1,0
Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Punjab Kings,field,0.48717948717948717,0.609375,1,1
Chennai Super Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,field,0.5614035087719298,0.4500907441016334,1,0
Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,field,0.4500907441016334,0.5614035087719298,1,1
Royal Challengers Bengaluru,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,0.6285714285714286,0.49269311064718163,1,0
Rajasthan Royals,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",Rajasthan Royals,field,0.49269311064718163,0.6285714285714286,1,1
Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Delhi Capitals,field,0.5390070921985816,0.4452690166975881,0,1
Delhi Capitals,Mumbai Indians,"Wankhede Stadium, Mumbai",Delhi Capitals,field,0.4452690166975881,0.5390070921985816,0,0
Lucknow Super Giants,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,bat,0.512,0.609375,1,1
Gujarat Titans,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,bat,0.609375,0.512,1,0
Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,field,0.5027932960893855,0.5614035087719298,1,0
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,field,0.5614035087719298,0.5027932960893855,1,1
Sunrisers Hyderabad,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,field,0.4500907441016334,0.48717948717948717,0,1
Punjab Kings,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,field,0.48717948717948717,0.4500907441016334,0,0
Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",Gujarat Titans,field,0.49269311064718163,0.609375,1,0
Gujarat Titans,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Gujarat Titans,field,0.609375,0.49269311064718163,1,1
Royal Challengers Bengaluru,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,field,0.6285714285714286,0.5390070921985816,1,0
Mumbai Indians,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",Mumbai Indians,field,0.5390070921985816,0.6285714285714286,1,1
Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,bat,0.512,0.4452690166975881,0,0
Delhi Capitals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,bat,0.4452690166975881,0.512,0,1
Punjab Kings,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Rajasthan Royals,field,0.48717948717948717,0.49269311064718163,1,0
Rajasthan Royals,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Rajasthan Royals,field,0.49269311064718163,0.48717948717948717,1,1
Lucknow Super Giants,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,0.512,0.5027932960893855,1,0
Kolkata Knight Riders,Lucknow Super Giants,"Eden Gardens, Kolkata",Kolkata Knight Riders,field,0.5027932960893855,0.512,1,1
Chennai Super Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,field,0.5614035087719298,0.5390070921985816,0,1
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai",Mumbai Indians,field,0.5390070921985816,0.5614035087719298,0,0
Sunrisers Hyderabad,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,0.4500907441016334,0.6285714285714286,0,1
Royal Challengers Bengaluru,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,0.6285714285714286,0.4500907441016334,0,0
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Rajasthan Royals,field,0.5027932960893855,0.49269311064718163,1,0
Rajasthan Royals,Kolkata Knight Riders,"Eden Gardens, Kolkata",Rajasthan Royals,field,0.49269311064718163,0.5027932960893855,1,1
Gujarat Titans,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,field,0.609375,0.4452690166975881,1,0
Delhi Capitals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Delhi Capitals,field,0.4452690166975881,0.609375,1,1
Mumbai Indians,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,field,0.5390070921985816,0.48717948717948717,0,1
Punjab Kings,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,field,0.48717948717948717,0.5390070921985816,0,0
Chennai Super Kings,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,field,0.5614035087719298,0.512,1,0
Lucknow Super Giants,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,field,0.512,0.5614035087719298,1,1
Sunrisers Hyderabad,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,0.4500907441016334,0.4452690166975881,0,1
Delhi Capitals,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",Delhi Capitals,field,0.4452690166975881,0.4500907441016334,0,0
Kolkata Knight Riders,Royal Challengers Bengaluru,"Eden Gardens, Kolkata",Royal Challengers Bengaluru,field,0.5027932960893855,0.6285714285714286,0,1
Royal Challengers Bengaluru,Kolkata Knight Riders,"Eden Gardens, Kolkata",Royal Challengers Bengaluru,field,0.6285714285714286,0.5027932960893855,0,0
Punjab Kings,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,bat,0.48717948717948717,0.609375,0,0
Gujarat Titans,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Punjab Kings,bat,0.609375,0.48717948717948717,0,1
Mumbai Indians,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,bat,0.5390070921985816,0.49269311064718163,0,0
Rajasthan Royals,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",Mumbai Indians,bat,0.49269311064718163,0.5390070921985816,0,1
Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",Lucknow Super Giants,field,0.5614035087719298,0.512,1,0
Lucknow Super Giants,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Lucknow Super Giants,field,0.512,0.5614035087719298,1,1
Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Gujarat Titans,field,0.4452690166975881,0.609375,0,1
Gujarat Titans,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Gujarat Titans,field,0.609375,0.4452690166975881,0,0
Royal Challengers Bengaluru,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Royal Challengers Bengaluru,bat,0.6285714285714286,0.4500907441016334,1,1
Sunrisers Hyderabad,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Royal Challengers Bengaluru,bat,0.4500907441016334,0.6285714285714286,1,0
Kolkata Knight Riders,Punjab Kings,"Eden Gardens, Kolkata",Punjab Kings,field,0.5027932960893855,0.48717948717948717,1,0
Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Punjab Kings,field,0.48717948717948717,0.5027932960893855,1,1
Delhi Capitals,Mumbai Indians,"Arun Jaitley Stadium, Delhi",Mumbai Indians,field,0.4452690166975881,0.5390070921985816,0,1
Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Mumbai Indians,field,0.5390070921985816,0.4452690166975881,0,0
Lucknow Super Giants,Rajasthan Royals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Rajasthan Royals,field,0.512,0.49269311064718163,1,0
Rajasthan Royals,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Rajasthan Royals,field,0.49269311064718163,0.512,1,1
Gujarat Titans,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,field,0.609375,0.6285714285714286,1,0
Royal Challengers Bengaluru,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Royal Challengers Bengaluru,field,0.6285714285714286,0.609375,1,1
Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad,field,0.5614035087719298,0.4500907441016334,0,1
Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad,field,0.4500907441016334,0.5614035087719298,0,0
Delhi Capitals,Kolkata Knight Riders,"Eden Gardens, Kolkata",Delhi Capitals,bat,0.4452690166975881,0.5027932960893855,0,0
Kolkata Knight Riders,Delhi Capitals,"Eden Gardens, Kolkata",Delhi Capitals,bat,0.5027932960893855,0.4452690166975881,0,1
Mumbai Indians,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,field,0.5390070921985816,0.512,1,0
Lucknow Super Giants,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,field,0.512,0.5390070921985816,1,1
Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Punjab Kings,field,0.5614035087719298,0.48717948717948717,1,0
Punjab Kings,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Punjab Kings,field,0.48717948717948717,0.5614035087719298,1,1
Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,bat,0.4500907441016334,0.49269311064718163,1,1
Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Sunrisers Hyderabad,bat,0.49269311064718163,0.4500907441016334,1,0
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,field,0.5027932960893855,0.5390070921985816,0,1
Mumbai Indians,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Mumbai Indians,field,0.5390070921985816,0.5027932960893855,0,0
Gujarat Titans,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,0.609375,0.6285714285714286,1,0
Royal Challengers Bengaluru,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",Royal Challengers Bengaluru,field,0.6285714285714286,0.609375,1,1
Chennai Super Kings,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,field,0.5614035087719298,0.48717948717948717,0,1
Punjab Kings,Chennai Super Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,field,0.48717948717948717,0.5614035087719298,0,0
Kolkata Knight Riders,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,field,0.5027932960893855,0.512,0,1
Lucknow Super Giants,Kolkata Knight Riders,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow Super Giants,field,0.512,0.5027932960893855,0,0
Sunrisers Hyderabad,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,field,0.4500907441016334,0.5390070921985816,1,0
Mumbai Indians,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai Indians,field,0.5390070921985816,0.4500907441016334,1,1
Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,field,0.4452690166975881,0.49269311064718163,0,1
Rajasthan Royals,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Rajasthan Royals,field,0.49269311064718163,0.4452690166975881,0,0
Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Lucknow Super Giants,bat,0.512,0.4500907441016334,0,0
Sunrisers Hyderabad,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Lucknow Super Giants,bat,0.4500907441016334,0.512,0,1
Royal Challengers Bengaluru,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,field,0.6285714285714286,0.48717948717948717,0,1
Punjab Kings,Royal Challengers Bengaluru,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Punjab Kings,field,0.48717948717948717,0.6285714285714286,0,0
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,field,0.609375,0.5614035087719298,0,1
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Chennai Super Kings,field,0.5614035087719298,0.609375,0,0
Kolkata Knight Riders,Mumbai Indians,"Eden Gardens, Kolkata",Mumbai Indians,field,0.5027932960893855,0.5390070921985816,0,1
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata",Mumbai Indians,field,0.5390070921985816,0.5027932960893855,0,0
Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,bat,0.49269311064718163,0.5614035087719298,0,0
Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,bat,0.5614035087719298,0.49269311064718163,0,1
Royal Challengers Bengaluru,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,field,0.6285714285714286,0.4452690166975881,0,1
Delhi Capitals,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Delhi Capitals,field,0.4452690166975881,0.6285714285714286,0,0
Delhi Capitals,Lucknow Super Giants,"Arun Jaitley Stadium, Delhi",Lucknow Super Giants,field,0.4452690166975881,0.512,0,1
Lucknow Super Giants,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Lucknow Super Giants,field,0.512,0.4452690166975881,0,0
Rajasthan Royals,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,bat,0.49269311064718163,0.48717948717948717,0,0
Punjab Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Rajasthan Royals,bat,0.48717948717948717,0.49269311064718163,0,1
Lucknow Super Giants,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai Indians,field,0.512,0.5390070921985816,0,1
Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai Indians,field,0.5390070921985816,0.512,0,0
Royal Challengers Bengaluru,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,field,0.6285714285714286,0.5614035087719298,0,1
Chennai Super Kings,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",Chennai Super Kings,field,0.5614035087719298,0.6285714285714286,0,0
Punjab Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Punjab Kings,bat,0.48717948717948717,0.4500907441016334,0,0
Sunrisers Hyderabad,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Punjab Kings,bat,0.4500907441016334,0.48717948717948717,0,1
Sunrisers Hyderabad,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,bat,0.4500907441016334,0.5027932960893855,0,0
Kolkata Knight Riders,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",Sunrisers Hyderabad,bat,0.5027932960893855,0.4500907441016334,0,1
Royal Challengers Bengaluru,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,field,0.6285714285714286,0.49269311064718163,1,0
Rajasthan Royals,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",Rajasthan Royals,field,0.49269311064718163,0.6285714285714286,1,1
Sunrisers Hyderabad,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,field,0.4500907441016334,0.49269311064718163,0,1
Rajasthan Royals,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Rajasthan Royals,field,0.49269311064718163,0.4500907441016334,0,0
Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad,bat,0.4500907441016334,0.5027932960893855,0,0
Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Sunrisers Hyderabad,bat,0.5027932960893855,0.4500907441016334,0,1
Kolkata Knight Riders,Royal Challengers Bengaluru,"Eden Gardens, Kolkata",Royal Challengers Bengaluru,field,0.5027932960893855,0.6285714285714286,1,0
Royal Challengers Bengaluru,Kolkata Knight Riders,"Eden Gardens, Kolkata",Royal Challengers Bengaluru,field,0.6285714285714286,0.5027932960893855,1,1
Sunrisers Hyderabad,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Rajasthan Royals,field,0.4500907441016334,0.49269311064718163,0,1
Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Rajasthan Royals,field,0.49269311064718163,0.4500907441016334,0,0
Mumbai Indians,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,field,0.5390070921985816,0.5614035087719298,1,0
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai Super Kings,field,0.5614035087719298,0.5390070921985816,1,1
Lucknow Super Giants,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Delhi Capitals,field,0.512,0.4452690166975881,1,0
Delhi Capitals,Lucknow Super Giants,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Delhi Capitals,field,0.4452690166975881,0.512,1,1
Punjab Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Gujarat Titans,field,0.48717948717948717,0.609375,0,1
